home_tract,work_tract,flow_jobs
31153010106,31055003600,4
31153010106,31055003700,2
31153010106,31055003800,9
31153010106,31055004000,9
31153010106,31055004200,23
31153010106,31055004300,5
31153010106,31055004400,36
31153010106,31055004500,1
31153010106,31055004600,4
31153010106,31055004700,5
31153010106,31055004800,2
31153010106,31055004900,6
31153010106,31055005100,23
31153010106,31055005200,2
31153010106,31055005300,1
31153010106,31055005400,2
31153010106,31055005600,5
31153010106,31055005700,1
31153010106,31055005800,3
31153010106,31055006000,1
31153010106,31055006101,2
31153010106,31055006102,5
31153010106,31055006202,1
31153010106,31055006302,6
31153010106,31055006303,1
31153010106,31055006400,1
31153010106,31055006504,3
31153010106,31055006505,3
31153010106,31055006506,3
31153010106,31055006603,2
31153010106,31055006604,4
31153010106,31055006605,15
31153010106,31055006606,3
31153010106,31055006701,55
31153010106,31055006703,35
31153010106,31055006704,8
31153010106,31055006803,7
31153010106,31055006804,2
31153010106,31055006805,4
31153010106,31055006806,18
31153010106,31055006905,7
31153010106,31055006906,4
31153010106,31055007001,40
31153010106,31055007002,1
31153010106,31055007003,23
31153010106,31055007101,4
31153010106,31055007102,1
31153010106,31055007303,3
31153010106,31055007304,3
31153010106,31055007310,2
31153010106,31055007311,4
31153010106,31055007312,7
31153010106,31055007315,8
31153010106,31055007320,1
31153010106,31055007406,4
31153010106,31055007407,2
31153010106,31055007408,6
31153010106,31055007409,99
31153010106,31055007424,3
31153010106,31055007429,6
31153010106,31055007431,9
31153010106,31055007432,5
31153010106,31055007434,2
31153010106,31055007436,8
31153010106,31055007439,26
31153010106,31055007440,6
31153010106,31055007441,2
31153010106,31055007442,5
31153010106,31055007443,7
31153010106,31055007444,10
31153010106,31055007445,25
31153010106,31055007448,6
31153010106,31055007449,7
31153010106,31055007450,4
31153010106,31055007451,12
31153010106,31055007452,3
31153010106,31055007454,11
31153010106,31055007455,9
31153010106,31055007456,2
31153010106,31055007457,15
31153010106,31055007459,18
31153010106,31055007460,1
31153010106,31055007461,3
31153010106,31055007462,5
31153010106,31055007463,10
31153010106,31055007464,2
31153010106,31055007465,8
31153010106,31055007466,4
31153010106,31055007467,7
31153010106,31055007468,7
31153010106,31055007470,2
31153010106,31055007471,1
31153010106,31055007472,4
31153010106,31055007473,13
31153010106,31055007474,19
31153010106,31055007504,7
31153010106,31055007505,4
31153010106,31055007506,8
31153010106,31055007508,1
31153010106,31055007509,1
31153010106,31055007514,1
31153010106,31055007515,5
31153010106,31055007518,5
31153010106,31055007519,15
31153010106,31055007520,4
31153010106,31055007521,3
31153010106,31055007524,7
31153010107,31055000200,6
31153010107,31055000400,9
31153010107,31055000500,35
31153010107,31055000700,1
31153010107,31055000800,6
31153010107,31055001100,2
31153010107,31055001200,1
31153010107,31055001600,33
31153010107,31055001800,72
31153010107,31055001900,6
31153010107,31055002000,5
31153010107,31055002100,5
31153010107,31055002300,4
31153010107,31055002400,4
31153010107,31055002500,11
31153010107,31055002600,1
31153010107,31055002700,6
31153010107,31055002900,25
31153010107,31055003100,60
31153010107,31055003200,5
31153010107,31055003300,7
31153010107,31055003401,2
31153010107,31055003402,2
31153010107,31055003500,4
31153010107,31055003600,3
31153010107,31055003700,5
31153010107,31055003800,13
31153010107,31055003900,1
31153010107,31055004000,16
31153010107,31055004200,27
31153010107,31055004300,5
31153010107,31055004400,53
31153010107,31055004600,5
31153010107,31055004700,12
31153010107,31055004800,3
31153010107,31055004900,7
31153010107,31055005000,1
31153010107,31055005100,32
31153010107,31055005200,1
31153010107,31055005600,1
31153010107,31055005700,3
31153010107,31055005901,2
31153010107,31055006102,8
31153010107,31055006202,1
31153010107,31055006302,4
31153010107,31055006503,2
31153010107,31055006504,3
31153010107,31055006505,4
31153010107,31055006603,3
31153010107,31055006605,13
31153010107,31055006606,9
31153010107,31055006701,63
31153010107,31055006703,18
31153010107,31055006704,13
31153010107,31055006803,11
31153010107,31055006804,6
31153010107,31055006805,4
31153010107,31055006806,15
31153010107,31055006905,21
31153010107,31055006906,4
31153010107,31055007001,23
31153010107,31055007002,1
31153010107,31055007003,26
31153010107,31055007101,11
31153010107,31055007102,3
31153010107,31055007303,1
31153010107,31055007304,5
31153010107,31055007309,1
31153010107,31055007310,1
31153010107,31055007311,4
31153010107,31055007312,17
31153010107,31055007314,2
31153010107,31055007315,1
31153010107,31055007317,3
31153010107,31055007320,2
31153010107,31055007406,3
31153010107,31055007408,10
31153010107,31055007409,93
31153010107,31055007424,2
31153010107,31055007429,1
31153010107,31055007431,7
31153010107,31055007432,3
31153010107,31055007434,2
31153010107,31055007435,1
31153010107,31055007436,7
31153010107,31055007439,19
31153010107,31055007440,1
31153010107,31055007442,5
31153010107,31055007443,3
31153010107,31055007444,10
31153010107,31055007445,17
31153010107,31055007448,6
31153010107,31055007449,8
31153010107,31055007450,3
31153010107,31055007451,4
31153010107,31055007452,3
31153010107,31055007454,5
31153010107,31055007455,7
31153010107,31055007456,5
31153010107,31055007457,13
31153010107,31055007459,16
31153010107,31055007460,2
31153010107,31055007461,1
31153010107,31055007462,1
31153010107,31055007463,4
31153010107,31055007464,4
31153010107,31055007465,3
31153010107,31055007466,1
31153010107,31055007467,12
31153010107,31055007470,1
31153010107,31055007471,2
31153010107,31055007472,2
31153010107,31055007473,13
31153010107,31055007474,17
31153010107,31055007504,10
31153010107,31055007506,2
31153010107,31055007508,1
31153010107,31055007514,1
31153010107,31055007515,6
31153010107,31055007516,1
31153010107,31055007517,3
31153010107,31055007518,2
31153010107,31055007519,6
31153010107,31055007520,4
31153010107,31055007521,1
31153010107,31055007522,1
31153010107,31055007523,2
31153010107,31055007524,18
31153010108,31055000200,3
31153010108,31055000300,1
31153010108,31055000400,5
31153010108,31055000500,23
31153010108,31055001100,5
31153010108,31055001200,4
31153010108,31055001600,33
31153010108,31055001800,81
31153010108,31055001900,2
31153010108,31055002000,9
31153010108,31055002100,2
31153010108,31055002300,3
31153010108,31055002400,3
31153010108,31055002500,4
31153010108,31055002600,1
31153010108,31055002800,3
31153010108,31055002900,20
31153010108,31055003000,5
31153010108,31055003100,65
31153010108,31055003200,7
31153010108,31055003300,5
31153010108,31055003401,2
31153010108,31055003500,2
31153010108,31055003600,4
31153010108,31055003700,2
31153010108,31055003800,15
31153010108,31055003900,3
31153010108,31055004000,14
31153010108,31055004200,17
31153010108,31055004300,12
31153010108,31055004400,32
31153010108,31055004600,1
31153010108,31055004700,4
31153010108,31055004900,4
31153010108,31055005000,1
31153010108,31055005100,48
31153010108,31055005400,1
31153010108,31055005600,4
31153010108,31055005700,3
31153010108,31055005902,1
31153010108,31055006102,5
31153010108,31055006202,2
31153010108,31055006302,3
31153010108,31055006303,3
31153010108,31055006400,2
31153010108,31055006504,5
31153010108,31055006505,9
31153010108,31055006603,1
31153010108,31055006604,4
31153010108,31055006605,10
31153010108,31055006606,8
31153010108,31055006701,32
31153010108,31055006703,9
31153010108,31055006704,20
31153010108,31055006803,9
31153010108,31055006805,5
31153010108,31055006806,21
31153010108,31055006903,2
31153010108,31055006904,2
31153010108,31055006905,9
31153010108,31055006906,2
31153010108,31055007001,48
31153010108,31055007002,1
31153010108,31055007003,39
31153010108,31055007101,6
31153010108,31055007102,8
31153010108,31055007304,3
31153010108,31055007312,14
31153010108,31055007319,3
31153010108,31055007320,4
31153010108,31055007406,17
31153010108,31055007407,5
31153010108,31055007408,12
31153010108,31055007409,130
31153010108,31055007424,1
31153010108,31055007429,3
31153010108,31055007431,2
31153010108,31055007432,6
31153010108,31055007433,1
31153010108,31055007434,3
31153010108,31055007438,1
31153010108,31055007439,7
31153010108,31055007440,7
31153010108,31055007442,2
31153010108,31055007443,9
31153010108,31055007444,11
31153010108,31055007445,16
31153010108,31055007448,8
31153010108,31055007449,9
31153010108,31055007450,3
31153010108,31055007451,10
31153010108,31055007452,1
31153010108,31055007454,5
31153010108,31055007455,1
31153010108,31055007456,1
31153010108,31055007457,12
31153010108,31055007459,17
31153010108,31055007460,1
31153010108,31055007462,4
31153010108,31055007463,2
31153010108,31055007464,8
31153010108,31055007465,6
31153010108,31055007467,8
31153010108,31055007469,1
31153010108,31055007470,3
31153010108,31055007471,4
31153010108,31055007472,1
31153010108,31055007473,3
31153010108,31055007474,8
31153010108,31055007504,2
31153010108,31055007506,2
31153010108,31055007508,1
31153010108,31055007509,2
31153010108,31055007514,1
31153010108,31055007515,6
31153010108,31055007517,1
31153010108,31055007518,6
31153010108,31055007519,17
31153010108,31055007520,4
31153010108,31055007521,2
31153010108,31055007524,8
31153010203,31055000200,5
31153010203,31055000400,5
31153010203,31055000500,47
31153010203,31055001100,4
31153010203,31055001600,44
31153010203,31055001800,102
31153010203,31055001900,9
31153010203,31055002000,7
31153010203,31055002100,3
31153010203,31055002200,1
31153010203,31055002300,2
31153010203,31055002400,1
31153010203,31055002500,5
31153010203,31055002800,1
31153010203,31055002900,23
31153010203,31055003100,21
31153010203,31055003200,4
31153010203,31055003401,1
31153010203,31055003500,4
31153010203,31055003600,5
31153010203,31055003700,2
31153010203,31055003800,23
31153010203,31055004000,21
31153010203,31055004200,41
31153010203,31055004300,6
31153010203,31055004400,79
31153010203,31055004600,1
31153010203,31055004700,24
31153010203,31055004800,1
31153010203,31055004900,7
31153010203,31055005000,1
31153010203,31055005100,47
31153010203,31055005600,5
31153010203,31055005700,3
31153010203,31055005800,1
31153010203,31055006101,1
31153010203,31055006102,5
31153010203,31055006202,5
31153010203,31055006302,4
31153010203,31055006400,4
31153010203,31055006503,1
31153010203,31055006504,3
31153010203,31055006505,5
31153010203,31055006506,1
31153010203,31055006603,1
31153010203,31055006604,4
31153010203,31055006605,15
31153010203,31055006606,18
31153010203,31055006701,84
31153010203,31055006703,19
31153010203,31055006704,16
31153010203,31055006803,14
31153010203,31055006805,11
31153010203,31055006806,22
31153010203,31055006904,2
31153010203,31055006905,15
31153010203,31055006906,2
31153010203,31055007001,42
31153010203,31055007002,4
31153010203,31055007003,10
31153010203,31055007101,2
31153010203,31055007102,1
31153010203,31055007303,2
31153010203,31055007311,3
31153010203,31055007312,6
31153010203,31055007315,2
31153010203,31055007317,5
31153010203,31055007320,2
31153010203,31055007406,1
31153010203,31055007407,3
31153010203,31055007408,3
31153010203,31055007409,98
31153010203,31055007424,2
31153010203,31055007429,6
31153010203,31055007431,8
31153010203,31055007432,7
31153010203,31055007433,2
31153010203,31055007434,3
31153010203,31055007435,2
31153010203,31055007436,3
31153010203,31055007439,8
31153010203,31055007440,8
31153010203,31055007441,2
31153010203,31055007442,9
31153010203,31055007443,12
31153010203,31055007444,14
31153010203,31055007445,16
31153010203,31055007448,9
31153010203,31055007449,27
31153010203,31055007451,14
31153010203,31055007452,6
31153010203,31055007454,13
31153010203,31055007455,7
31153010203,31055007456,6
31153010203,31055007457,17
31153010203,31055007459,16
31153010203,31055007460,1
31153010203,31055007461,4
31153010203,31055007462,5
31153010203,31055007463,3
31153010203,31055007464,2
31153010203,31055007465,2
31153010203,31055007466,4
31153010203,31055007467,15
31153010203,31055007468,5
31153010203,31055007469,1
31153010203,31055007470,2
31153010203,31055007471,4
31153010203,31055007472,7
31153010203,31055007473,11
31153010203,31055007474,21
31153010203,31055007504,4
31153010203,31055007505,2
31153010203,31055007506,2
31153010203,31055007508,5
31153010203,31055007514,3
31153010203,31055007515,1
31153010203,31055007516,2
31153010203,31055007517,1
31153010203,31055007518,3
31153010203,31055007519,18
31153010203,31055007520,3
31153010203,31055007521,1
31153010203,31055007524,24
31153010204,31055000200,4
31153010204,31055000400,6
31153010204,31055000500,44
31153010204,31055001600,32
31153010204,31055001800,46
31153010204,31055002000,7
31153010204,31055002100,1
31153010204,31055002400,2
31153010204,31055002500,2
31153010204,31055002700,1
31153010204,31055002900,10
31153010204,31055003100,23
31153010204,31055003200,4
31153010204,31055003300,1
31153010204,31055003401,4
31153010204,31055003402,1
31153010204,31055003500,3
31153010204,31055003600,4
31153010204,31055003700,1
31153010204,31055003800,6
31153010204,31055004000,6
31153010204,31055004200,25
31153010204,31055004300,19
31153010204,31055004400,40
31153010204,31055004600,6
31153010204,31055004700,3
31153010204,31055004900,6
31153010204,31055005000,1
31153010204,31055005100,30
31153010204,31055005200,1
31153010204,31055005500,1
31153010204,31055005600,19
31153010204,31055005700,2
31153010204,31055005902,3
31153010204,31055006000,1
31153010204,31055006102,1
31153010204,31055006202,2
31153010204,31055006302,3
31153010204,31055006303,2
31153010204,31055006400,7
31153010204,31055006503,4
31153010204,31055006504,1
31153010204,31055006505,9
31153010204,31055006506,1
31153010204,31055006604,1
31153010204,31055006605,8
31153010204,31055006606,7
31153010204,31055006701,48
31153010204,31055006703,21
31153010204,31055006704,23
31153010204,31055006803,7
31153010204,31055006805,4
31153010204,31055006806,30
31153010204,31055006904,2
31153010204,31055006905,13
31153010204,31055006906,5
31153010204,31055007001,39
31153010204,31055007003,29
31153010204,31055007101,6
31153010204,31055007102,6
31153010204,31055007311,4
31153010204,31055007312,7
31153010204,31055007318,2
31153010204,31055007319,3
31153010204,31055007320,5
31153010204,31055007406,10
31153010204,31055007407,3
31153010204,31055007408,6
31153010204,31055007409,74
31153010204,31055007424,2
31153010204,31055007429,3
31153010204,31055007431,5
31153010204,31055007432,3
31153010204,31055007433,3
31153010204,31055007434,1
31153010204,31055007436,4
31153010204,31055007439,15
31153010204,31055007440,4
31153010204,31055007442,4
31153010204,31055007443,1
31153010204,31055007444,10
31153010204,31055007445,26
31153010204,31055007448,4
31153010204,31055007449,16
31153010204,31055007451,7
31153010204,31055007452,1
31153010204,31055007454,5
31153010204,31055007455,3
31153010204,31055007456,3
31153010204,31055007457,17
31153010204,31055007458,4
31153010204,31055007459,4
31153010204,31055007460,1
31153010204,31055007461,1
31153010204,31055007462,2
31153010204,31055007463,6
31153010204,31055007464,5
31153010204,31055007465,3
31153010204,31055007466,1
31153010204,31055007467,8
31153010204,31055007468,1
31153010204,31055007469,4
31153010204,31055007470,1
31153010204,31055007472,2
31153010204,31055007473,12
31153010204,31055007474,18
31153010204,31055007504,3
31153010204,31055007506,1
31153010204,31055007508,5
31153010204,31055007514,1
31153010204,31055007515,6
31153010204,31055007516,4
31153010204,31055007517,2
31153010204,31055007518,4
31153010204,31055007519,6
31153010204,31055007520,4
31153010204,31055007524,21
31153010205,31055000200,1
31153010205,31055000400,6
31153010205,31055000500,21
31153010205,31055001200,4
31153010205,31055001600,28
31153010205,31055001800,47
31153010205,31055001900,2
31153010205,31055002000,1
31153010205,31055002300,1
31153010205,31055002400,1
31153010205,31055002900,10
31153010205,31055003100,16
31153010205,31055003200,3
31153010205,31055003401,5
31153010205,31055003600,1
31153010205,31055003800,15
31153010205,31055003900,2
31153010205,31055004000,16
31153010205,31055004200,19
31153010205,31055004300,5
31153010205,31055004400,37
31153010205,31055004500,2
31153010205,31055004600,2
31153010205,31055004700,9
31153010205,31055004800,1
31153010205,31055004900,3
31153010205,31055005000,1
31153010205,31055005100,22
31153010205,31055005500,2
31153010205,31055005600,8
31153010205,31055005800,1
31153010205,31055005902,1
31153010205,31055006102,2
31153010205,31055006202,1
31153010205,31055006301,2
31153010205,31055006302,1
31153010205,31055006400,1
31153010205,31055006504,1
31153010205,31055006505,6
31153010205,31055006506,5
31153010205,31055006604,1
31153010205,31055006605,11
31153010205,31055006606,8
31153010205,31055006701,22
31153010205,31055006703,23
31153010205,31055006704,7
31153010205,31055006803,3
31153010205,31055006805,2
31153010205,31055006806,21
31153010205,31055006905,10
31153010205,31055006906,5
31153010205,31055007001,23
31153010205,31055007002,1
31153010205,31055007003,13
31153010205,31055007101,6
31153010205,31055007102,2
31153010205,31055007310,1
31153010205,31055007312,8
31153010205,31055007315,3
31153010205,31055007317,1
31153010205,31055007318,1
31153010205,31055007406,2
31153010205,31055007407,5
31153010205,31055007408,7
31153010205,31055007409,61
31153010205,31055007429,4
31153010205,31055007431,3
31153010205,31055007432,4
31153010205,31055007433,2
31153010205,31055007436,2
31153010205,31055007438,1
31153010205,31055007439,11
31153010205,31055007440,2
31153010205,31055007442,7
31153010205,31055007443,3
31153010205,31055007444,7
31153010205,31055007445,14
31153010205,31055007447,2
31153010205,31055007448,6
31153010205,31055007449,12
31153010205,31055007450,1
31153010205,31055007451,13
31153010205,31055007452,2
31153010205,31055007454,4
31153010205,31055007455,2
31153010205,31055007456,1
31153010205,31055007457,4
31153010205,31055007459,4
31153010205,31055007460,1
31153010205,31055007461,1
31153010205,31055007462,4
31153010205,31055007463,1
31153010205,31055007464,4
31153010205,31055007465,1
31153010205,31055007466,1
31153010205,31055007467,6
31153010205,31055007468,1
31153010205,31055007469,5
31153010205,31055007470,1
31153010205,31055007471,3
31153010205,31055007472,1
31153010205,31055007473,1
31153010205,31055007474,9
31153010205,31055007504,4
31153010205,31055007506,1
31153010205,31055007508,6
31153010205,31055007509,2
31153010205,31055007515,2
31153010205,31055007516,3
31153010205,31055007517,1
31153010205,31055007518,2
31153010205,31055007519,7
31153010205,31055007520,6
31153010205,31055007523,1
31153010205,31055007524,4
31153010206,31055000400,7
31153010206,31055000500,25
31153010206,31055000700,1
31153010206,31055001200,2
31153010206,31055001600,27
31153010206,31055001800,54
31153010206,31055001900,6
31153010206,31055002000,2
31153010206,31055002100,2
31153010206,31055002300,1
31153010206,31055002400,1
31153010206,31055002500,4
31153010206,31055002700,4
31153010206,31055002900,9
31153010206,31055003100,24
31153010206,31055003200,4
31153010206,31055003300,2
31153010206,31055003401,2
31153010206,31055003402,4
31153010206,31055003500,1
31153010206,31055003600,4
31153010206,31055003700,1
31153010206,31055003800,28
31153010206,31055004000,14
31153010206,31055004200,25
31153010206,31055004300,6
31153010206,31055004400,43
31153010206,31055004500,4
31153010206,31055004700,12
31153010206,31055004800,5
31153010206,31055004900,1
31153010206,31055005100,32
31153010206,31055005200,1
31153010206,31055005500,2
31153010206,31055005600,7
31153010206,31055005700,1
31153010206,31055005902,3
31153010206,31055006102,9
31153010206,31055006301,1
31153010206,31055006302,2
31153010206,31055006400,3
31153010206,31055006503,4
31153010206,31055006504,6
31153010206,31055006505,9
31153010206,31055006506,1
31153010206,31055006603,5
31153010206,31055006604,5
31153010206,31055006605,14
31153010206,31055006606,8
31153010206,31055006701,54
31153010206,31055006703,28
31153010206,31055006704,26
31153010206,31055006803,3
31153010206,31055006804,1
31153010206,31055006805,4
31153010206,31055006806,33
31153010206,31055006904,1
31153010206,31055006905,8
31153010206,31055006906,5
31153010206,31055007001,32
31153010206,31055007002,2
31153010206,31055007003,23
31153010206,31055007101,5
31153010206,31055007102,3
31153010206,31055007304,1
31153010206,31055007309,1
31153010206,31055007310,1
31153010206,31055007311,4
31153010206,31055007312,6
31153010206,31055007317,3
31153010206,31055007318,2
31153010206,31055007320,3
31153010206,31055007406,6
31153010206,31055007407,3
31153010206,31055007408,7
31153010206,31055007409,82
31153010206,31055007424,1
31153010206,31055007429,1
31153010206,31055007431,3
31153010206,31055007433,6
31153010206,31055007436,5
31153010206,31055007439,8
31153010206,31055007440,5
31153010206,31055007441,1
31153010206,31055007442,2
31153010206,31055007443,4
31153010206,31055007444,15
31153010206,31055007445,18
31153010206,31055007448,12
31153010206,31055007449,13
31153010206,31055007450,3
31153010206,31055007451,13
31153010206,31055007452,4
31153010206,31055007454,2
31153010206,31055007455,2
31153010206,31055007456,2
31153010206,31055007457,18
31153010206,31055007458,1
31153010206,31055007459,13
31153010206,31055007461,2
31153010206,31055007462,10
31153010206,31055007463,3
31153010206,31055007464,8
31153010206,31055007466,3
31153010206,31055007467,10
31153010206,31055007468,4
31153010206,31055007469,1
31153010206,31055007470,3
31153010206,31055007471,4
31153010206,31055007472,8
31153010206,31055007473,16
31153010206,31055007474,9
31153010206,31055007504,3
31153010206,31055007505,1
31153010206,31055007506,4
31153010206,31055007509,1
31153010206,31055007515,4
31153010206,31055007517,2
31153010206,31055007518,5
31153010206,31055007519,11
31153010206,31055007520,6
31153010206,31055007521,5
31153010206,31055007522,1
31153010206,31055007524,10
31153010207,31055000200,1
31153010207,31055000400,2
31153010207,31055000500,25
31153010207,31055001200,6
31153010207,31055001600,17
31153010207,31055001800,50
31153010207,31055001900,1
31153010207,31055002400,3
31153010207,31055002500,2
31153010207,31055002600,1
31153010207,31055002700,1
31153010207,31055002900,6
31153010207,31055003100,4
31153010207,31055003200,2
31153010207,31055003300,1
31153010207,31055003401,2
31153010207,31055003500,1
31153010207,31055003600,3
31153010207,31055003700,1
31153010207,31055003800,15
31153010207,31055004000,6
31153010207,31055004200,14
31153010207,31055004300,5
31153010207,31055004400,30
31153010207,31055004600,2
31153010207,31055004700,2
31153010207,31055004800,2
31153010207,31055004900,1
31153010207,31055005100,16
31153010207,31055005500,2
31153010207,31055005600,1
31153010207,31055005902,1
31153010207,31055006000,2
31153010207,31055006102,1
31153010207,31055006302,1
31153010207,31055006400,3
31153010207,31055006504,4
31153010207,31055006505,3
31153010207,31055006506,1
31153010207,31055006604,4
31153010207,31055006605,5
31153010207,31055006606,2
31153010207,31055006701,28
31153010207,31055006703,10
31153010207,31055006704,13
31153010207,31055006803,5
31153010207,31055006805,4
31153010207,31055006806,7
31153010207,31055006903,2
31153010207,31055006905,4
31153010207,31055006906,4
31153010207,31055007001,20
31153010207,31055007003,7
31153010207,31055007101,2
31153010207,31055007102,2
31153010207,31055007312,4
31153010207,31055007315,2
31153010207,31055007320,1
31153010207,31055007406,1
31153010207,31055007407,1
31153010207,31055007408,4
31153010207,31055007409,53
31153010207,31055007429,2
31153010207,31055007433,2
31153010207,31055007434,1
31153010207,31055007436,2
31153010207,31055007439,3
31153010207,31055007440,1
31153010207,31055007443,4
31153010207,31055007444,3
31153010207,31055007445,14
31153010207,31055007448,2
31153010207,31055007449,7
31153010207,31055007450,2
31153010207,31055007451,4
31153010207,31055007452,3
31153010207,31055007454,3
31153010207,31055007455,3
31153010207,31055007456,3
31153010207,31055007457,4
31153010207,31055007459,6
31153010207,31055007462,6
31153010207,31055007463,3
31153010207,31055007464,2
31153010207,31055007465,2
31153010207,31055007466,9
31153010207,31055007467,5
31153010207,31055007470,3
31153010207,31055007471,1
31153010207,31055007473,11
31153010207,31055007474,9
31153010207,31055007504,2
31153010207,31055007506,2
31153010207,31055007514,1
31153010207,31055007515,3
31153010207,31055007516,2
31153010207,31055007517,2
31153010207,31055007518,6
31153010207,31055007519,8
31153010207,31055007521,2
31153010207,31055007522,1
31153010207,31055007523,1
31153010207,31055007524,3
31153010208,31055000200,3
31153010208,31055000300,1
31153010208,31055000400,6
31153010208,31055000500,60
31153010208,31055000700,2
31153010208,31055001200,7
31153010208,31055001600,42
31153010208,31055001800,90
31153010208,31055001900,4
31153010208,31055002000,7
31153010208,31055002100,5
31153010208,31055002300,3
31153010208,31055002400,1
31153010208,31055002500,6
31153010208,31055002700,2
31153010208,31055002900,9
31153010208,31055003000,6
31153010208,31055003100,30
31153010208,31055003200,2
31153010208,31055003300,5
31153010208,31055003401,2
31153010208,31055003500,3
31153010208,31055003600,5
31153010208,31055003800,18
31153010208,31055003900,3
31153010208,31055004000,15
31153010208,31055004200,32
31153010208,31055004300,10
31153010208,31055004400,56
31153010208,31055004500,1
31153010208,31055004600,1
31153010208,31055004700,8
31153010208,31055004800,2
31153010208,31055004900,6
31153010208,31055005100,27
31153010208,31055005300,2
31153010208,31055005400,1
31153010208,31055005600,3
31153010208,31055005800,1
31153010208,31055005901,2
31153010208,31055006000,1
31153010208,31055006101,3
31153010208,31055006102,7
31153010208,31055006301,1
31153010208,31055006302,3
31153010208,31055006303,1
31153010208,31055006400,4
31153010208,31055006503,2
31153010208,31055006504,6
31153010208,31055006505,7
31153010208,31055006506,2
31153010208,31055006603,1
31153010208,31055006604,3
31153010208,31055006605,4
31153010208,31055006606,5
31153010208,31055006701,48
31153010208,31055006703,10
31153010208,31055006704,26
31153010208,31055006803,7
31153010208,31055006805,4
31153010208,31055006806,35
31153010208,31055006903,4
31153010208,31055006904,1
31153010208,31055006905,5
31153010208,31055006906,5
31153010208,31055007001,50
31153010208,31055007003,22
31153010208,31055007101,5
31153010208,31055007102,5
31153010208,31055007303,2
31153010208,31055007304,1
31153010208,31055007310,2
31153010208,31055007311,1
31153010208,31055007312,7
31153010208,31055007315,1
31153010208,31055007317,6
31153010208,31055007318,3
31153010208,31055007406,1
31153010208,31055007407,4
31153010208,31055007408,13
31153010208,31055007409,80
31153010208,31055007424,1
31153010208,31055007429,2
31153010208,31055007431,1
31153010208,31055007432,3
31153010208,31055007435,2
31153010208,31055007436,4
31153010208,31055007439,8
31153010208,31055007440,2
31153010208,31055007441,4
31153010208,31055007442,7
31153010208,31055007443,7
31153010208,31055007444,11
31153010208,31055007445,16
31153010208,31055007448,13
31153010208,31055007449,15
31153010208,31055007450,4
31153010208,31055007451,13
31153010208,31055007452,5
31153010208,31055007454,1
31153010208,31055007455,1
31153010208,31055007456,5
31153010208,31055007457,16
31153010208,31055007459,17
31153010208,31055007460,2
31153010208,31055007461,3
31153010208,31055007462,1
31153010208,31055007463,7
31153010208,31055007464,6
31153010208,31055007465,4
31153010208,31055007466,12
31153010208,31055007467,8
31153010208,31055007468,10
31153010208,31055007470,2
31153010208,31055007471,4
31153010208,31055007472,3
31153010208,31055007473,9
31153010208,31055007474,13
31153010208,31055007504,4
31153010208,31055007506,2
31153010208,31055007508,3
31153010208,31055007509,3
31153010208,31055007514,2
31153010208,31055007515,5
31153010208,31055007516,1
31153010208,31055007517,4
31153010208,31055007518,3
31153010208,31055007519,8
31153010208,31055007520,4
31153010208,31055007521,1
31153010208,31055007522,2
31153010208,31055007523,1
31153010208,31055007524,10
31153010209,31055000200,1
31153010209,31055000500,25
31153010209,31055000700,2
31153010209,31055001100,2
31153010209,31055001200,1
31153010209,31055001600,28
31153010209,31055001800,83
31153010209,31055001900,1
31153010209,31055002100,2
31153010209,31055002700,3
31153010209,31055002900,18
31153010209,31055003000,4
31153010209,31055003100,16
31153010209,31055003200,2
31153010209,31055003300,1
31153010209,31055003401,10
31153010209,31055003500,1
31153010209,31055003600,1
31153010209,31055003800,9
31153010209,31055004000,5
31153010209,31055004200,27
31153010209,31055004300,5
31153010209,31055004400,52
31153010209,31055004500,1
31153010209,31055004600,1
31153010209,31055004700,19
31153010209,31055004800,1
31153010209,31055004900,1
31153010209,31055005100,12
31153010209,31055005300,2
31153010209,31055005400,5
31153010209,31055005500,1
31153010209,31055005600,4
31153010209,31055005700,1
31153010209,31055005902,1
31153010209,31055006102,4
31153010209,31055006202,2
31153010209,31055006302,4
31153010209,31055006503,2
31153010209,31055006504,1
31153010209,31055006505,4
31153010209,31055006506,2
31153010209,31055006604,2
31153010209,31055006605,10
31153010209,31055006606,8
31153010209,31055006701,32
31153010209,31055006703,18
31153010209,31055006704,12
31153010209,31055006803,8
31153010209,31055006804,2
31153010209,31055006805,1
31153010209,31055006806,16
31153010209,31055006904,1
31153010209,31055006905,10
31153010209,31055007001,32
31153010209,31055007003,14
31153010209,31055007101,7
31153010209,31055007102,1
31153010209,31055007311,4
31153010209,31055007312,4
31153010209,31055007315,1
31153010209,31055007317,4
31153010209,31055007319,1
31153010209,31055007320,2
31153010209,31055007406,6
31153010209,31055007407,5
31153010209,31055007408,4
31153010209,31055007409,99
31153010209,31055007424,2
31153010209,31055007429,1
31153010209,31055007431,11
31153010209,31055007432,4
31153010209,31055007433,1
31153010209,31055007434,1
31153010209,31055007436,2
31153010209,31055007438,1
31153010209,31055007439,7
31153010209,31055007440,1
31153010209,31055007442,2
31153010209,31055007443,4
31153010209,31055007444,3
31153010209,31055007445,21
31153010209,31055007448,5
31153010209,31055007449,11
31153010209,31055007451,10
31153010209,31055007452,2
31153010209,31055007454,3
31153010209,31055007455,1
31153010209,31055007456,4
31153010209,31055007457,10
31153010209,31055007459,2
31153010209,31055007460,1
31153010209,31055007462,6
